,RFID,Weight,Date,Location,cattle_id
7834,982 123736288668,210.63,25-09-21,Kraatz,5ff2bb4102170000a8001246
7835,982 123736288668,208.61,26-09-21,Kraatz,5ff2bb4102170000a8001246
7836,982 123736288668,211.61,27-09-21,Kraatz,5ff2bb4102170000a8001246
7837,982 123736288668,215.15,28-09-21,Kraatz,5ff2bb4102170000a8001246
7838,982 123736288668,209.21,29-09-21,Kraatz,5ff2bb4102170000a8001246
7839,982 123736288668,204.33,30-09-21,Kraatz,5ff2bb4102170000a8001246
7840,982 123736288668,203.64,02-10-21,Kraatz,5ff2bb4102170000a8001246
7841,982 123736288668,206.58,03-10-21,Kraatz,5ff2bb4102170000a8001246
7842,982 123736288668,200.77,04-10-21,Kraatz,5ff2bb4102170000a8001246
7843,982 123736288668,211.33,04-10-21,Kraatz,5ff2bb4102170000a8001246
7844,982 123736288668,211.13,06-10-21,Kraatz,5ff2bb4102170000a8001246
7845,982 123736288668,117.85,06-10-21,Kraatz,5ff2bb4102170000a8001246
7846,982 123736288668,202.6,07-10-21,Kraatz,5ff2bb4102170000a8001246
7847,982 123736288668,209.05,08-10-21,Kraatz,5ff2bb4102170000a8001246
7848,982 123736288668,206.62,09-10-21,Kraatz,5ff2bb4102170000a8001246
7849,982 123736288668,205.37,10-10-21,Kraatz,5ff2bb4102170000a8001246
7850,982 123736288668,196.29,11-10-21,Kraatz,5ff2bb4102170000a8001246
7851,982 123736288668,195.91,12-10-21,Kraatz,5ff2bb4102170000a8001246
7852,982 123736288668,208.87,13-10-21,Kraatz,5ff2bb4102170000a8001246
7853,982 123736288668,205.34,14-10-21,Kraatz,5ff2bb4102170000a8001246
7854,982 123736288668,207.58,20-10-21,Kraatz,5ff2bb4102170000a8001246
7855,982 123736288668,208.97,22-10-21,Kraatz,5ff2bb4102170000a8001246
7856,982 123736288668,213.23,23-10-21,Kraatz,5ff2bb4102170000a8001246
7857,982 123736288668,149.33,23-10-21,Kraatz,5ff2bb4102170000a8001246
7858,982 123736288668,217.61,23-10-21,Kraatz,5ff2bb4102170000a8001246
7859,982 123736288668,118.54,23-10-21,Kraatz,5ff2bb4102170000a8001246
7860,982 123736288668,114.4,23-10-21,Kraatz,5ff2bb4102170000a8001246
7861,982 123736288668,219.05,25-10-21,Kraatz,5ff2bb4102170000a8001246
7862,982 123736288668,204.09,26-10-21,Kraatz,5ff2bb4102170000a8001246
7863,982 123736288668,222.18,28-10-21,Kraatz,5ff2bb4102170000a8001246
7864,982 123736288668,214.38,28-10-21,Kraatz,5ff2bb4102170000a8001246
7865,982 123736288668,113.31,28-10-21,Kraatz,5ff2bb4102170000a8001246
7866,982 123736288668,244.84,28-10-21,Kraatz,5ff2bb4102170000a8001246
7867,982 123736288668,225.86,28-10-21,Kraatz,5ff2bb4102170000a8001246
7868,982 123736288668,122.88,28-10-21,Kraatz,5ff2bb4102170000a8001246
7869,982 123736288668,243.18,28-10-21,Kraatz,5ff2bb4102170000a8001246
7870,982 123736288668,128.05,28-10-21,Kraatz,5ff2bb4102170000a8001246
7871,982 123736288668,233.5,28-10-21,Kraatz,5ff2bb4102170000a8001246
7872,982 123736288668,233.38,28-10-21,Kraatz,5ff2bb4102170000a8001246
7873,982 123736288668,139.3,28-10-21,Kraatz,5ff2bb4102170000a8001246
7874,982 123736288668,212.08,29-10-21,Kraatz,5ff2bb4102170000a8001246
7875,982 123736288668,226.54,06-11-21,Kraatz,5ff2bb4102170000a8001246
7876,982 123736288668,0,06-11-21,Kraatz,5ff2bb4102170000a8001246
7877,982 123736288668,213.7,07-11-21,Kraatz,5ff2bb4102170000a8001246
7878,982 123736288668,214.63,07-11-21,Kraatz,5ff2bb4102170000a8001246
7879,982 123736288668,222.13,08-11-21,Kraatz,5ff2bb4102170000a8001246
7880,982 123736288668,215.27,08-11-21,Kraatz,5ff2bb4102170000a8001246
7881,982 123736288668,0,09-11-21,Kraatz,5ff2bb4102170000a8001246
7882,982 123736288668,216.43,10-11-21,Kraatz,5ff2bb4102170000a8001246
7883,982 123736288668,194.71,04-12-21,Kraatz,5ff2bb4102170000a8001246
7884,982 123736288668,209.39,05-12-21,Kraatz,5ff2bb4102170000a8001246
7885,982 123736288668,216.3,06-12-21,Kraatz,5ff2bb4102170000a8001246
7886,982 123736288668,213.68,06-12-21,Kraatz,5ff2bb4102170000a8001246
7887,982 123736288668,233.1,10-12-21,Kraatz,5ff2bb4102170000a8001246
7888,982 123736288668,231.06,11-12-21,Kraatz,5ff2bb4102170000a8001246
7889,982 123736288668,204.65,11-12-21,Kraatz,5ff2bb4102170000a8001246
7890,982 123736288668,214.69,12-12-21,Kraatz,5ff2bb4102170000a8001246
7891,982 123736288668,221.72,13-12-21,Kraatz,5ff2bb4102170000a8001246
7892,982 123736288668,229.25,14-12-21,Kraatz,5ff2bb4102170000a8001246
7893,982 123736288668,228.24,14-12-21,Kraatz,5ff2bb4102170000a8001246
7894,982 123736288668,0,16-12-21,Kraatz,5ff2bb4102170000a8001246
7895,982 123736288668,240.24,17-12-21,Kraatz,5ff2bb4102170000a8001246
7896,982 123736288668,230.57,17-12-21,Kraatz,5ff2bb4102170000a8001246
7897,982 123736288668,232.37,17-12-21,Kraatz,5ff2bb4102170000a8001246
7898,982 123736288668,239.58,18-12-21,Kraatz,5ff2bb4102170000a8001246
7899,982 123736288668,133.32,19-12-21,Kraatz,5ff2bb4102170000a8001246
7900,982 123736288668,225.27,19-12-21,Kraatz,5ff2bb4102170000a8001246
7901,982 123736288668,239.35,21-12-21,Kraatz,5ff2bb4102170000a8001246
7902,982 123736288668,0,22-12-21,Kraatz,5ff2bb4102170000a8001246
7903,982 123736288668,239.93,23-12-21,Kraatz,5ff2bb4102170000a8001246
7904,982 123736288668,238.62,23-12-21,Kraatz,5ff2bb4102170000a8001246
7905,982 123736288668,160.96,23-12-21,Kraatz,5ff2bb4102170000a8001246
7906,982 123736288668,252.2,25-12-21,Kraatz,5ff2bb4102170000a8001246
7907,982 123736288668,238.78,04-01-22,Kraatz,5ff2bb4102170000a8001246
7908,982 123736288668,253.33,08-01-22,Kraatz,5ff2bb4102170000a8001246
7909,982 123736288668,238.27,09-01-22,Kraatz,5ff2bb4102170000a8001246
7910,982 123736288668,225.3,10-01-22,Kraatz,5ff2bb4102170000a8001246
7911,982 123736288668,240.19,10-01-22,Kraatz,5ff2bb4102170000a8001246
7912,982 123736288668,285.65,12-03-22,DM15Final,5ff2bb4102170000a8001246
7913,982 123736288668,328.04,04-05-22,DM15Final,5ff2bb4102170000a8001246
7914,982 123736288668,496.03,11-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7915,982 123736288668,510.39,11-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7916,982 123736288668,500.07,11-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7917,982 123736288668,0,11-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7918,982 123736288668,483.87,11-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7919,982 123736288668,367.9,11-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7920,982 123736288668,487.1,13-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7921,982 123736288668,511.19,15-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7922,982 123736288668,507.81,15-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7923,982 123736288668,280.08,17-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7924,982 123736288668,512.48,20-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7925,982 123736288668,347.61,22-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7926,982 123736288668,171.76,22-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7927,982 123736288668,168.61,22-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7928,982 123736288668,512.12,22-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7929,982 123736288668,755.67,23-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7930,982 123736288668,512.11,26-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7931,982 123736288668,510.26,26-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7932,982 123736288668,513.38,27-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7933,982 123736288668,182.97,27-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7934,982 123736288668,498.31,28-02-23,DM13BelKraatz,5ff2bb4102170000a8001246
7935,982 123736288668,518.17,02-03-23,DM13BelKraatz,5ff2bb4102170000a8001246
7936,982 123736288668,521.77,04-03-23,DM13BelKraatz,5ff2bb4102170000a8001246
7937,982 123736288668,495.18,06-03-23,DM13BelKraatz,5ff2bb4102170000a8001246
7938,982 123736288668,518.04,10-03-23,DM13BelKraatz,5ff2bb4102170000a8001246
7939,982 123736288687,125.01,18-11-20,Kraatz,5e17aba8d5790000220014e7
7940,982 123736288687,124.11,22-11-20,Kraatz,5e17aba8d5790000220014e7
7941,982 123736288687,253.05,22-11-20,Kraatz,5e17aba8d5790000220014e7
7942,982 123736288687,156.52,22-11-20,Kraatz,5e17aba8d5790000220014e7
7943,982 123736288687,173.44,22-11-20,Kraatz,5e17aba8d5790000220014e7
7944,982 123736288687,156.72,22-11-20,Kraatz,5e17aba8d5790000220014e7
7945,982 123736288687,110.81,22-11-20,Kraatz,5e17aba8d5790000220014e7
7946,982 123736288687,234.22,22-11-20,Kraatz,5e17aba8d5790000220014e7
7947,982 123736288687,231.11,22-11-20,Kraatz,5e17aba8d5790000220014e7
7948,982 123736288687,158.51,22-11-20,Kraatz,5e17aba8d5790000220014e7
7949,982 123736288687,252.72,22-11-20,Kraatz,5e17aba8d5790000220014e7
7950,982 123736288687,109.75,22-11-20,Kraatz,5e17aba8d5790000220014e7
7951,982 123736288687,207.62,22-11-20,Kraatz,5e17aba8d5790000220014e7
7952,982 123736288687,267.6,22-11-20,Kraatz,5e17aba8d5790000220014e7
7953,982 123736288687,270.41,22-11-20,Kraatz,5e17aba8d5790000220014e7
7954,982 123736288687,245.59,22-11-20,Kraatz,5e17aba8d5790000220014e7
7955,982 123736288687,221.3,22-11-20,Kraatz,5e17aba8d5790000220014e7
7956,982 123736288687,216.64,22-11-20,Kraatz,5e17aba8d5790000220014e7
7957,982 123736288687,245.87,23-11-20,Kraatz,5e17aba8d5790000220014e7
7958,982 123736288687,203.7,23-11-20,Kraatz,5e17aba8d5790000220014e7
7959,982 123736288687,123.96,23-11-20,Kraatz,5e17aba8d5790000220014e7
7960,982 123736288687,214.84,23-11-20,Kraatz,5e17aba8d5790000220014e7
7961,982 123736288687,256.07,24-11-20,Kraatz,5e17aba8d5790000220014e7
7962,982 123736288687,229.86,01-12-20,Kraatz,5e17aba8d5790000220014e7
7963,982 123736288687,231.04,04-12-20,Kraatz,5e17aba8d5790000220014e7
7964,982 123736288687,398.47,04-12-20,Kraatz,5e17aba8d5790000220014e7
7965,982 123736288687,110.66,03-12-20,Kraatz,5e17aba8d5790000220014e7
7966,982 123736288687,128.43,04-12-20,Kraatz,5e17aba8d5790000220014e7
7967,982 123736288687,231.86,04-12-20,Kraatz,5e17aba8d5790000220014e7
7968,982 123736288687,218.47,03-12-20,Kraatz,5e17aba8d5790000220014e7
7969,982 123736288687,380.35,04-12-20,Kraatz,5e17aba8d5790000220014e7
7970,982 123736288687,269.44,04-12-20,Kraatz,5e17aba8d5790000220014e7
7971,982 123736288687,362.01,04-12-20,Kraatz,5e17aba8d5790000220014e7
7972,982 123736288687,204.77,06-12-20,Kraatz,5e17aba8d5790000220014e7
7973,982 123736288687,307.98,06-12-20,Kraatz,5e17aba8d5790000220014e7
7974,982 123736288687,382.13,04-12-20,Kraatz,5e17aba8d5790000220014e7
7975,982 123736288687,354.65,03-12-20,Kraatz,5e17aba8d5790000220014e7
7976,982 123736288687,229.9,06-12-20,Kraatz,5e17aba8d5790000220014e7
7977,982 123736288687,353.74,04-12-20,Kraatz,5e17aba8d5790000220014e7
7978,982 123736288687,378.47,04-12-20,Kraatz,5e17aba8d5790000220014e7
7979,982 123736288687,258.25,05-12-20,Kraatz,5e17aba8d5790000220014e7
7980,982 123736288687,243.39,06-12-20,Kraatz,5e17aba8d5790000220014e7
7981,982 123736288687,222.66,06-12-20,Kraatz,5e17aba8d5790000220014e7
7982,982 123736288687,222.27,07-12-20,Kraatz,5e17aba8d5790000220014e7
7983,982 123736288687,208.68,06-12-20,Kraatz,5e17aba8d5790000220014e7
7984,982 123736288687,120.57,07-12-20,Kraatz,5e17aba8d5790000220014e7
7985,982 123736288687,339.32,07-12-20,Kraatz,5e17aba8d5790000220014e7
7986,982 123736288687,194.11,09-12-20,Kraatz,5e17aba8d5790000220014e7
7987,982 123736288687,320.05,09-12-20,Kraatz,5e17aba8d5790000220014e7
7988,982 123736288687,189.43,10-12-20,Kraatz,5e17aba8d5790000220014e7
7989,982 123736288687,108.15,10-12-20,Kraatz,5e17aba8d5790000220014e7
7990,982 123736288687,209.37,10-12-20,Kraatz,5e17aba8d5790000220014e7
7991,982 123736288687,355.73,10-12-20,Kraatz,5e17aba8d5790000220014e7
7992,982 123736288687,199,11-12-20,Kraatz,5e17aba8d5790000220014e7
7993,982 123736288687,382.41,11-12-20,Kraatz,5e17aba8d5790000220014e7
7994,982 123736288687,378.99,11-12-20,Kraatz,5e17aba8d5790000220014e7
7995,982 123736288687,406.25,11-12-20,Kraatz,5e17aba8d5790000220014e7
7996,982 123736288687,121.06,11-12-20,Kraatz,5e17aba8d5790000220014e7
7997,982 123736288687,170.94,11-12-20,Kraatz,5e17aba8d5790000220014e7
7998,982 123736288687,214.2,14-12-20,Kraatz,5e17aba8d5790000220014e7
7999,982 123736288687,185.06,16-12-20,Kraatz,5e17aba8d5790000220014e7
8000,982 123736288687,190.17,16-12-20,Kraatz,5e17aba8d5790000220014e7
8001,982 123736288687,337.19,16-12-20,Kraatz,5e17aba8d5790000220014e7
8002,982 123736288687,186.91,17-12-20,Kraatz,5e17aba8d5790000220014e7
8003,982 123736288687,163.6,18-12-20,Kraatz,5e17aba8d5790000220014e7
8004,982 123736288687,125.37,18-12-20,Kraatz,5e17aba8d5790000220014e7
8005,982 123736288687,312.24,18-12-20,Kraatz,5e17aba8d5790000220014e7
8006,982 123736288687,396.55,19-12-20,Kraatz,5e17aba8d5790000220014e7
8007,982 123736288687,208.3,19-12-20,Kraatz,5e17aba8d5790000220014e7
8008,982 123736288687,268.91,19-12-20,Kraatz,5e17aba8d5790000220014e7
8009,982 123736288687,232.03,19-12-20,Kraatz,5e17aba8d5790000220014e7
8010,982 123736288687,316.29,19-12-20,Kraatz,5e17aba8d5790000220014e7
8011,982 123736288687,211.43,19-12-20,Kraatz,5e17aba8d5790000220014e7
8012,982 123736288687,280.42,19-12-20,Kraatz,5e17aba8d5790000220014e7
8013,982 123736288687,192.29,19-12-20,Kraatz,5e17aba8d5790000220014e7
8014,982 123736288687,330.44,19-12-20,Kraatz,5e17aba8d5790000220014e7
8015,982 123736288687,116.34,19-12-20,Kraatz,5e17aba8d5790000220014e7
8016,982 123736288687,197,21-12-20,Kraatz,5e17aba8d5790000220014e7
8017,982 123736288687,204.58,21-12-20,Kraatz,5e17aba8d5790000220014e7
8018,982 123736288687,219.2,23-12-20,Kraatz,5e17aba8d5790000220014e7
8019,982 123736288687,229.82,23-12-20,Kraatz,5e17aba8d5790000220014e7
8020,982 123736288687,215.23,23-12-20,Kraatz,5e17aba8d5790000220014e7
8021,982 123736288687,211.32,23-12-20,Kraatz,5e17aba8d5790000220014e7
8022,982 123736288687,211.16,24-12-20,Kraatz,5e17aba8d5790000220014e7
8023,982 123736288687,266.65,24-12-20,Kraatz,5e17aba8d5790000220014e7
8024,982 123736288687,109.18,26-12-20,Kraatz,5e17aba8d5790000220014e7
8025,982 123736288687,197.63,26-12-20,Kraatz,5e17aba8d5790000220014e7
8026,982 123736288687,106.25,26-12-20,Kraatz,5e17aba8d5790000220014e7
8027,982 123736288687,159.86,26-12-20,Kraatz,5e17aba8d5790000220014e7
8028,982 123736288687,197.07,27-12-20,Kraatz,5e17aba8d5790000220014e7
8029,982 123736288687,178.48,27-12-20,Kraatz,5e17aba8d5790000220014e7
8030,982 123736288687,122.69,27-12-20,Kraatz,5e17aba8d5790000220014e7
8031,982 123736288687,374.36,27-12-20,Kraatz,5e17aba8d5790000220014e7
8032,982 123736288687,210.4,27-12-20,Kraatz,5e17aba8d5790000220014e7
8033,982 123736288687,211.46,27-12-20,Kraatz,5e17aba8d5790000220014e7
8034,982 123736288687,194.09,28-12-20,Kraatz,5e17aba8d5790000220014e7
8035,982 123736288687,207.56,28-12-20,Kraatz,5e17aba8d5790000220014e7
8036,982 123736288687,115.19,28-12-20,Kraatz,5e17aba8d5790000220014e7
8037,982 123736288687,220.86,28-12-20,Kraatz,5e17aba8d5790000220014e7
8038,982 123736288687,322.73,28-12-20,Kraatz,5e17aba8d5790000220014e7
8039,982 123736288687,360.79,28-12-20,Kraatz,5e17aba8d5790000220014e7
8040,982 123736288687,362.06,28-12-20,Kraatz,5e17aba8d5790000220014e7
8041,982 123736288687,218.59,28-12-20,Kraatz,5e17aba8d5790000220014e7
8042,982 123736288687,116.62,28-12-20,Kraatz,5e17aba8d5790000220014e7
8043,982 123736288687,314.1,28-12-20,Kraatz,5e17aba8d5790000220014e7
8044,982 123736288687,220.82,28-12-20,Kraatz,5e17aba8d5790000220014e7
8045,982 123736288687,221.02,28-12-20,Kraatz,5e17aba8d5790000220014e7
8046,982 123736288687,192.41,28-12-20,Kraatz,5e17aba8d5790000220014e7
8047,982 123736288687,242.78,28-12-20,Kraatz,5e17aba8d5790000220014e7
8048,982 123736288687,205.29,29-12-20,Kraatz,5e17aba8d5790000220014e7
8049,982 123736288687,250.62,31-12-20,Kraatz,5e17aba8d5790000220014e7
8050,982 123736288687,343.96,31-12-20,Kraatz,5e17aba8d5790000220014e7
8051,982 123736288687,182.27,01-01-21,Kraatz,5e17aba8d5790000220014e7
8052,982 123736288687,185.13,01-01-21,Kraatz,5e17aba8d5790000220014e7
8053,982 123736288687,184.7,01-01-21,Kraatz,5e17aba8d5790000220014e7
8054,982 123736288687,104.79,01-01-21,Kraatz,5e17aba8d5790000220014e7
8055,982 123736288687,331.81,02-01-21,Kraatz,5e17aba8d5790000220014e7
8056,982 123736288687,136.06,02-01-21,Kraatz,5e17aba8d5790000220014e7
8057,982 123736288687,205.36,02-01-21,Kraatz,5e17aba8d5790000220014e7
8058,982 123736288687,265.83,03-01-21,Kraatz,5e17aba8d5790000220014e7
8059,982 123736288687,117.89,03-01-21,Kraatz,5e17aba8d5790000220014e7
8060,982 123736288687,193.92,03-01-21,Kraatz,5e17aba8d5790000220014e7
8061,982 123736288687,184.67,04-01-21,Kraatz,5e17aba8d5790000220014e7
8062,982 123736288687,214.06,04-01-21,Kraatz,5e17aba8d5790000220014e7
8063,982 123736288687,178.73,04-01-21,Kraatz,5e17aba8d5790000220014e7
8064,982 123736288687,194.43,04-01-21,Kraatz,5e17aba8d5790000220014e7
8065,982 123736288687,108.25,04-01-21,Kraatz,5e17aba8d5790000220014e7
8066,982 123736288687,270.05,06-01-21,Kraatz,5e17aba8d5790000220014e7
8067,982 123736288687,352.72,06-01-21,Kraatz,5e17aba8d5790000220014e7
8068,982 123736288687,186.44,06-01-21,Kraatz,5e17aba8d5790000220014e7
8069,982 123736288687,189.58,06-01-21,Kraatz,5e17aba8d5790000220014e7
8070,982 123736288687,170.04,10-01-21,Kraatz,5e17aba8d5790000220014e7
8071,982 123736288687,192.29,10-01-21,Kraatz,5e17aba8d5790000220014e7
8072,982 123736288687,263.69,10-01-21,Kraatz,5e17aba8d5790000220014e7
8073,982 123736288687,180.12,10-01-21,Kraatz,5e17aba8d5790000220014e7
8074,982 123736288687,164.07,11-01-21,Kraatz,5e17aba8d5790000220014e7
8075,982 123736288687,300.2,12-01-21,Kraatz,5e17aba8d5790000220014e7
8076,982 123736288687,199.46,12-01-21,Kraatz,5e17aba8d5790000220014e7
8077,982 123736288687,176.85,12-01-21,Kraatz,5e17aba8d5790000220014e7
8078,982 123736288687,183.15,13-01-21,Kraatz,5e17aba8d5790000220014e7
8079,982 123736288687,240.02,13-01-21,Kraatz,5e17aba8d5790000220014e7
8080,982 123736288687,183.65,13-01-21,Kraatz,5e17aba8d5790000220014e7
8081,982 123736288687,299.09,14-01-21,Kraatz,5e17aba8d5790000220014e7
8082,982 123736288687,237.78,14-01-21,Kraatz,5e17aba8d5790000220014e7
8083,982 123736288687,204.33,14-01-21,Kraatz,5e17aba8d5790000220014e7
8084,982 123736288687,197.3,15-01-21,Kraatz,5e17aba8d5790000220014e7
8085,982 123736288687,211.95,15-01-21,Kraatz,5e17aba8d5790000220014e7
8086,982 123736288687,226.31,16-01-21,Kraatz,5e17aba8d5790000220014e7
8087,982 123736288687,210.54,16-01-21,Kraatz,5e17aba8d5790000220014e7
8088,982 123736288687,226.36,16-01-21,Kraatz,5e17aba8d5790000220014e7
8089,982 123736288687,188.08,17-01-21,Kraatz,5e17aba8d5790000220014e7
8090,982 123736288687,201.92,16-01-21,Kraatz,5e17aba8d5790000220014e7
8091,982 123736288687,206.23,17-01-21,Kraatz,5e17aba8d5790000220014e7
8092,982 123736288687,217.21,17-01-21,Kraatz,5e17aba8d5790000220014e7
8093,982 123736288687,197.77,18-01-21,Kraatz,5e17aba8d5790000220014e7
8094,982 123736288687,215.71,18-01-21,Kraatz,5e17aba8d5790000220014e7
8095,982 123736288687,198.23,19-01-21,Kraatz,5e17aba8d5790000220014e7
8096,982 123736288687,205.06,19-01-21,Kraatz,5e17aba8d5790000220014e7
8097,982 123736288687,216.89,19-01-21,Kraatz,5e17aba8d5790000220014e7
8098,982 123736288687,448.95,20-01-21,Kraatz,5e17aba8d5790000220014e7
8099,982 123736288687,215.65,20-01-21,Kraatz,5e17aba8d5790000220014e7
8100,982 123736288687,230.21,20-01-21,Kraatz,5e17aba8d5790000220014e7
8101,982 123736288687,215.96,20-01-21,Kraatz,5e17aba8d5790000220014e7
8102,982 123736288687,210.15,21-01-21,Kraatz,5e17aba8d5790000220014e7
8103,982 123736288687,218.25,21-01-21,Kraatz,5e17aba8d5790000220014e7
8104,982 123736288687,216.93,22-01-21,Kraatz,5e17aba8d5790000220014e7
8105,982 123736288687,221.38,22-01-21,Kraatz,5e17aba8d5790000220014e7
8106,982 123736288687,215.35,23-01-21,Kraatz,5e17aba8d5790000220014e7
8107,982 123736288687,239.58,23-01-21,Kraatz,5e17aba8d5790000220014e7
8108,982 123736288687,233.49,23-01-21,Kraatz,5e17aba8d5790000220014e7
8109,982 123736288687,511.55,23-01-21,Kraatz,5e17aba8d5790000220014e7
8110,982 123736288687,236.17,24-01-21,Kraatz,5e17aba8d5790000220014e7
8111,982 123736288687,212.76,24-01-21,Kraatz,5e17aba8d5790000220014e7
8112,982 123736288687,209.47,25-01-21,Kraatz,5e17aba8d5790000220014e7
8113,982 123736288687,399.42,25-01-21,Kraatz,5e17aba8d5790000220014e7
8114,982 123736288687,220.04,26-01-21,Kraatz,5e17aba8d5790000220014e7
8115,982 123736288687,243.72,26-01-21,Kraatz,5e17aba8d5790000220014e7
8116,982 123736288687,226.73,26-01-21,Kraatz,5e17aba8d5790000220014e7
8117,982 123736288687,209.55,27-01-21,Kraatz,5e17aba8d5790000220014e7
8118,982 123736288687,218.64,27-01-21,Kraatz,5e17aba8d5790000220014e7
8119,982 123736288687,211.93,28-01-21,Kraatz,5e17aba8d5790000220014e7
8120,982 123736288687,367.52,28-01-21,Kraatz,5e17aba8d5790000220014e7
8121,982 123736288687,216.42,28-01-21,Kraatz,5e17aba8d5790000220014e7
8122,982 123736288687,488.73,02-09-22,07.Bel,5e17aba8d5790000220014e7
8123,982 123736288687,488,04-09-22,07.Bel,5e17aba8d5790000220014e7
8124,982 123736288687,471.03,05-09-22,07.Bel,5e17aba8d5790000220014e7
8125,982 123736288687,487.03,05-09-22,07.Bel,5e17aba8d5790000220014e7
8126,982 123736288687,492.76,05-09-22,07.Bel,5e17aba8d5790000220014e7
8127,982 123736288687,488.33,06-09-22,07.Bel,5e17aba8d5790000220014e7
8128,982 123736288687,491.79,06-09-22,07.Bel,5e17aba8d5790000220014e7
8129,982 123736288687,240.89,07-09-22,07.Bel,5e17aba8d5790000220014e7
8130,982 123736288687,492.55,11-09-22,07.Bel,5e17aba8d5790000220014e7
8131,982 123736288687,498.84,14-09-22,07.Bel,5e17aba8d5790000220014e7
8132,982 123736288687,287.37,19-09-22,07.Bel,5e17aba8d5790000220014e7
8133,982 123736288687,286.64,22-09-22,07.Bel,5e17aba8d5790000220014e7
8134,982 123736288687,521.95,22-09-22,07.Bel,5e17aba8d5790000220014e7
8135,982 123736288687,510.76,23-09-22,07.Bel,5e17aba8d5790000220014e7
8136,982 123736288687,491.81,24-09-22,07.Bel,5e17aba8d5790000220014e7
8137,982 123736288687,498.71,24-09-22,07.Bel,5e17aba8d5790000220014e7
8138,982 123736288687,278.82,25-09-22,07.Bel,5e17aba8d5790000220014e7
8139,982 123736288687,494.23,25-09-22,07.Bel,5e17aba8d5790000220014e7
8140,982 123736288687,510.09,26-09-22,07.Bel,5e17aba8d5790000220014e7
8141,982 123736288687,498.32,30-10-22,07.Bel,5e17aba8d5790000220014e7
8142,982 123736288687,493.6,30-10-22,07.Bel,5e17aba8d5790000220014e7
8143,982 123736288687,510.06,31-10-22,07.Bel,5e17aba8d5790000220014e7
8144,982 123736288687,512.81,31-10-22,07.Bel,5e17aba8d5790000220014e7
8145,982 123736288687,514.82,31-10-22,07.Bel,5e17aba8d5790000220014e7
8146,982 123736288687,444.12,02-12-22,DM12Final,5e17aba8d5790000220014e7
8147,982 123736288687,442.88,03-12-22,DM12Final,5e17aba8d5790000220014e7
8148,982 123736288687,451.31,03-12-22,DM12Final,5e17aba8d5790000220014e7
8149,982 123736288687,473.45,03-12-22,DM12Final,5e17aba8d5790000220014e7
8150,982 123736288687,146.62,04-12-22,DM12Final,5e17aba8d5790000220014e7
8151,982 123736288687,413.5,05-12-22,DM12Final,5e17aba8d5790000220014e7
8152,982 123736288687,465.19,16-12-22,DM12Final,5e17aba8d5790000220014e7
8153,982 123736288687,492.3,16-12-22,DM12Final,5e17aba8d5790000220014e7
8154,982 123736288687,498.13,16-12-22,DM12Final,5e17aba8d5790000220014e7
8155,982 123736288687,464.52,17-12-22,DM12Final,5e17aba8d5790000220014e7
8156,982 123736288687,464.14,18-12-22,DM12Final,5e17aba8d5790000220014e7
8157,982 123736288687,452.4,19-12-22,DM12Final,5e17aba8d5790000220014e7
8158,982 123736288687,459.19,19-12-22,DM12Final,5e17aba8d5790000220014e7
8159,982 123736288687,249.06,19-12-22,DM12Final,5e17aba8d5790000220014e7
8160,982 123736288687,0,19-12-22,DM12Final,5e17aba8d5790000220014e7
8161,982 123736288687,476.47,19-12-22,DM12Final,5e17aba8d5790000220014e7
8162,982 123736288687,474.14,19-12-22,DM12Final,5e17aba8d5790000220014e7
8163,982 123736288687,447.41,20-12-22,DM12Final,5e17aba8d5790000220014e7
8164,982 123736288687,449.45,20-12-22,DM12Final,5e17aba8d5790000220014e7
8165,982 123736288687,454.72,20-12-22,DM12Final,5e17aba8d5790000220014e7
8166,982 123736288687,436.93,21-12-22,DM12Final,5e17aba8d5790000220014e7
8167,982 123736288687,440.56,21-12-22,DM12Final,5e17aba8d5790000220014e7
8168,982 123736288687,456.43,21-12-22,DM12Final,5e17aba8d5790000220014e7
8169,982 123736288687,448.41,22-12-22,DM12Final,5e17aba8d5790000220014e7
8170,982 123736288687,464.49,22-12-22,DM12Final,5e17aba8d5790000220014e7
8171,982 123736288687,453.24,22-12-22,DM12Final,5e17aba8d5790000220014e7
